,id,contents,length,prompts,language
277,4301,"A Schdaanbruch isch a Ort wu ma Schdaane vun de Bersch hole dud. Normalerweis dud ma a Schdaanbruch iwwer Dage bedreibe, awwer manschmal dud ma aach in de Bersch nai grabe, um de Schdaane zu hole. In de Nordpalz sinn viile Schdaanbriche, awwer wal de Schdaane vun China un Indie billischer sinn, dud ma de Schdaane maischt impordiire.",334,"Translate the following German dialect text into standard German: 'A Schdaanbruch isch a Ort wu ma Schdaane vun de Bersch hole dud. Normalerweis dud ma a Schdaanbruch iwwer Dage bedreibe, awwer manschmal dud ma aach in de Bersch nai grabe, um de Schdaane zu hole. In de Nordpalz sinn viile Schdaanbriche, awwer wal de Schdaane vun China un Indie billischer sinn, dud ma de Schdaane maischt impordiire.'. Only answer with the standard German version:",pfl
278,2408,Vry (daitsch Verich) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Pays Messin im Arrondissement Metz. De Maire vun Vry isch de Jean-Marie Ritz. Vry gheat zum Kommunalvaband Haut Chemin-Pays de Pange. De draditionell Dialekt (Patois) vun Vry gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),408,Translate the following German dialect text into standard German: 'Vry (daitsch Verich) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Pays Messin im Arrondissement Metz. De Maire vun Vry isch de Jean-Marie Ritz. Vry gheat zum Kommunalvaband Haut Chemin-Pays de Pange. De draditionell Dialekt (Patois) vun Vry gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Only answer with the standard German version:,pfl
279,1917,Folschviller (daitsch Folschweiler) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Saint-Avold im Arrondissement Forbach-Boulay-Moselle. De Maire vun Folschviller isch de Gabriel Muller. Folschviller gheat zum Kommunalvaband Saint-Avold Synergie. De lothringisch Dialekt vun Folschviller gheat zum Rhaifränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: GND: 4501037-7 | VIAF: 245826741,499,Translate the following German dialect text into standard German: 'Folschviller (daitsch Folschweiler) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Saint-Avold im Arrondissement Forbach-Boulay-Moselle. De Maire vun Folschviller isch de Gabriel Muller. Folschviller gheat zum Kommunalvaband Saint-Avold Synergie. De lothringisch Dialekt vun Folschviller gheat zum Rhaifränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: GND: 4501037-7 | VIAF: 245826741'. Only answer with the standard German version:,pfl
280,278,"Des Moselfränggische (moselfr. Muselfränkesch) is än weschdmiddeldaitsche Dialeggd. Moselfränggisch werd in Rhaiñland-Palz, em Saarland, Luxemburg, Frankraich un Belgie g'schbroche. Des Moselfränggische grenzt ma vun annere daitsche Dialeggde mit folgende Isoglosse ab: vum Ripuarische im Norde mit de dorp-dorf-Linie vum Rheiñfränggische (Hessisch un Pälzisch) im Oschde un Sidoschde mit de dat-das-Linie vum Niedersächsische mit de Benrather Linie (maken-machen)",464,"Translate the following German dialect text into standard German: 'Des Moselfränggische (moselfr. Muselfränkesch) is än weschdmiddeldaitsche Dialeggd. Moselfränggisch werd in Rhaiñland-Palz, em Saarland, Luxemburg, Frankraich un Belgie g'schbroche. Des Moselfränggische grenzt ma vun annere daitsche Dialeggde mit folgende Isoglosse ab: vum Ripuarische im Norde mit de dorp-dorf-Linie vum Rheiñfränggische (Hessisch un Pälzisch) im Oschde un Sidoschde mit de dat-das-Linie vum Niedersächsische mit de Benrather Linie (maken-machen)'. Only answer with the standard German version:",pfl
281,1940,Givrycourt (daitsch Hampat) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Givrycourt isch de Jacques Zimmermann. Givrycourt gheat zum Kommunalvaband Saulnois. De lothringisch Dialekt vun Givrycourt gheat zum Rhaifränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),422,Translate the following German dialect text into standard German: 'Givrycourt (daitsch Hampat) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Givrycourt isch de Jacques Zimmermann. Givrycourt gheat zum Kommunalvaband Saulnois. De lothringisch Dialekt vun Givrycourt gheat zum Rhaifränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Only answer with the standard German version:,pfl
282,2376,Vaux (daitsch Wals) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Les Coteaux de Moselle im Arrondissement Metz. De Maire vun Vaux isch de Roland Simon. Vaux gheat zum Kommunalvaband Metz Métropole. De draditionell Dialekt (Patois) vun Vaux gheat zum Lorrain. https://web.archive.org/web/20120127130107/http://mairievaux.free.fr/ (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),474,Translate the following German dialect text into standard German: 'Vaux (daitsch Wals) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Les Coteaux de Moselle im Arrondissement Metz. De Maire vun Vaux isch de Roland Simon. Vaux gheat zum Kommunalvaband Metz Métropole. De draditionell Dialekt (Patois) vun Vaux gheat zum Lorrain. https://web.archive.org/web/20120127130107/http://mairievaux.free.fr/ (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Only answer with the standard German version:,pfl
283,3115,Ötehoffe isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Risshoffe im Arrondissement Haguenau-Wissembourg. De Maire vun Ötehoffe isch de Albert Jost. Ötehoffe gheat zum Kommunalvaband Pays de Niederbronn-les-Bains. De elsässisch Dialekt vun Ötehoffe gheat zum Owerrhaialemannisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: VIAF: 248792944,452,Translate the following German dialect text into standard German: 'Ötehoffe isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Risshoffe im Arrondissement Haguenau-Wissembourg. De Maire vun Ötehoffe isch de Albert Jost. Ötehoffe gheat zum Kommunalvaband Pays de Niederbronn-les-Bains. De elsässisch Dialekt vun Ötehoffe gheat zum Owerrhaialemannisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: VIAF: 248792944'. Only answer with the standard German version:,pfl
284,2254,"Rettel ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Bouzonville im Arrondissement Thionville. De Maire vun Rettel isch de Rémi Schwenck. Rettel gheat zum Kommunalvaband Bouzonvillois-Trois Frontières. De lothringisch Dialekt vun Rettel gheat zum Moselfränkisch. Commons: Rettel – Sammlung vun Bilder, Video un Audiodataie (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)",467,"Translate the following German dialect text into standard German: 'Rettel ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Bouzonville im Arrondissement Thionville. De Maire vun Rettel isch de Rémi Schwenck. Rettel gheat zum Kommunalvaband Bouzonvillois-Trois Frontières. De lothringisch Dialekt vun Rettel gheat zum Moselfränkisch. Commons: Rettel – Sammlung vun Bilder, Video un Audiodataie (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Only answer with the standard German version:",pfl
285,2346,"Thicourt (Patois Thico, daitsch Diedersdorf) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Faulquemont im Arrondissement Forbach-Boulay-Moselle. ´D Maire vun Thicourt isch d Myriam Reslinger. Thicourt gheat zum Kommunalvaband District Urbain de Faulquemont. De draditionell Dialekt (Patois) vun Thicourt gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)",467,"Translate the following German dialect text into standard German: 'Thicourt (Patois Thico, daitsch Diedersdorf) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Faulquemont im Arrondissement Forbach-Boulay-Moselle. ´D Maire vun Thicourt isch d Myriam Reslinger. Thicourt gheat zum Kommunalvaband District Urbain de Faulquemont. De draditionell Dialekt (Patois) vun Thicourt gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Only answer with the standard German version:",pfl
286,2938,Mutzehüse isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Buxwiller im Arrondissement Saverne. De Maire vun Mutzehüse isch de Pascal Wicker. Mutzehüse gheat zum Kommunalvaband Pays de la Zorn. De elsässisch Dialekt vun Mutzehüse gheat zum Owerrhaialemannisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),405,Translate the following German dialect text into standard German: 'Mutzehüse isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Buxwiller im Arrondissement Saverne. De Maire vun Mutzehüse isch de Pascal Wicker. Mutzehüse gheat zum Kommunalvaband Pays de la Zorn. De elsässisch Dialekt vun Mutzehüse gheat zum Owerrhaialemannisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Only answer with the standard German version:,pfl
287,2357,Tromborn ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Bouzonville im Arrondissement Forbach-Boulay-Moselle. De Maire vun Tromborn isch de Gabriel Contelly. Tromborn gheat zum Kommunalvaband Houve-Pays Boulageois. De lothringisch Dialekt vun Tromborn gheat zum Moselfränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: GND: 4705267-3 | VIAF: 248291884,464,Translate the following German dialect text into standard German: 'Tromborn ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Bouzonville im Arrondissement Forbach-Boulay-Moselle. De Maire vun Tromborn isch de Gabriel Contelly. Tromborn gheat zum Kommunalvaband Houve-Pays Boulageois. De lothringisch Dialekt vun Tromborn gheat zum Moselfränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: GND: 4705267-3 | VIAF: 248291884'. Only answer with the standard German version:,pfl
288,2874,Kìrrwiller isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Buxwiller im Arrondissement Saverne. De Maire vun Kìrrwiller isch de Patrice Dietler. Kìrrwiller gheat zum Kommunalvaband Hanau-la Petite Pierre. De elsässisch Dialekt vun Kìrrwiller gheat zum Owerrhaialemannisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: SUDOC/IdRef: 132495090 | VIAF: 243178887,469,Translate the following German dialect text into standard German: 'Kìrrwiller isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Buxwiller im Arrondissement Saverne. De Maire vun Kìrrwiller isch de Patrice Dietler. Kìrrwiller gheat zum Kommunalvaband Hanau-la Petite Pierre. De elsässisch Dialekt vun Kìrrwiller gheat zum Owerrhaialemannisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: SUDOC/IdRef: 132495090 | VIAF: 243178887'. Only answer with the standard German version:,pfl
289,2345,Théding (daitsch Thedingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Stiring-Wendel im Arrondissement Forbach-Boulay-Moselle. De Maire vun Théding isch de Jean-Paul Hilpert. Théding gheat zum Kommunalvaband Forbach Porte de France. De lothringisch Dialekt vun Théding gheat zum Rhaifränkisch. http://www.theding.fr/ (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: VIAF: 246955578,491,Translate the following German dialect text into standard German: 'Théding (daitsch Thedingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Stiring-Wendel im Arrondissement Forbach-Boulay-Moselle. De Maire vun Théding isch de Jean-Paul Hilpert. Théding gheat zum Kommunalvaband Forbach Porte de France. De lothringisch Dialekt vun Théding gheat zum Rhaifränkisch. http://www.theding.fr/ (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: VIAF: 246955578'. Only answer with the standard German version:,pfl
290,2749,"Drulìnge isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Ìngwiller im Arrondissement Saverne. De Maire vun Drulìnge isch de Jean-Louis Scheuer. Drulìnge gheat zum Kommunalvaband Alsace Bossue. De lothringisch Dialekt vun Drulìnge gheat zum Rhaifränkisch. Commons: Drulìnge – Sammlung vun Bilder, Video un Audiodataie (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: VIAF: 247423317",488,"Translate the following German dialect text into standard German: 'Drulìnge isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Ìngwiller im Arrondissement Saverne. De Maire vun Drulìnge isch de Jean-Louis Scheuer. Drulìnge gheat zum Kommunalvaband Alsace Bossue. De lothringisch Dialekt vun Drulìnge gheat zum Rhaifränkisch. Commons: Drulìnge – Sammlung vun Bilder, Video un Audiodataie (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: VIAF: 247423317'. Only answer with the standard German version:",pfl
291,1945,Gondrexange (daitsch Gunderchingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Sarrebourg im Arrondissement Sarrebourg. De Maire vun Gondrexange isch de André Demange. Gondrexange gheat zum Kommunalvaband Sarrebourg Moselle Sud. De draditionell Dialekt (Patois) vun Gondrexange gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),444,Translate the following German dialect text into standard German: 'Gondrexange (daitsch Gunderchingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Sarrebourg im Arrondissement Sarrebourg. De Maire vun Gondrexange isch de André Demange. Gondrexange gheat zum Kommunalvaband Sarrebourg Moselle Sud. De draditionell Dialekt (Patois) vun Gondrexange gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Only answer with the standard German version:,pfl
292,2428,Zarbeling (daitsch Sarbelingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Zarbeling isch de François Colombey. Zarbeling gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Zarbeling gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),425,Translate the following German dialect text into standard German: 'Zarbeling (daitsch Sarbelingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Zarbeling isch de François Colombey. Zarbeling gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Zarbeling gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Only answer with the standard German version:,pfl
293,2070,"Laudrefang (lothr. Lodderfang, daitsch Lauterfangen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Faulquemont im Arrondissement Forbach-Boulay-Moselle. D Maire vun Laudrefang isch d Geneviève Thil. Laudrefang gheat zum Kommunalvaband District Urbain de Faulquemont. De lothringisch Dialekt vun Laudrefang gheat zum Moselfränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)",476,"Translate the following German dialect text into standard German: 'Laudrefang (lothr. Lodderfang, daitsch Lauterfangen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Faulquemont im Arrondissement Forbach-Boulay-Moselle. D Maire vun Laudrefang isch d Geneviève Thil. Laudrefang gheat zum Kommunalvaband District Urbain de Faulquemont. De lothringisch Dialekt vun Laudrefang gheat zum Moselfränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Only answer with the standard German version:",pfl
294,1958,Guéblange-lès-Dieuze (daitsch Güblingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Guéblange-lès-Dieuze isch de Gilbert Voinot. Guéblange-lès-Dieuze gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Guéblange-lès-Dieuze gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),464,Translate the following German dialect text into standard German: 'Guéblange-lès-Dieuze (daitsch Güblingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Guéblange-lès-Dieuze isch de Gilbert Voinot. Guéblange-lès-Dieuze gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Guéblange-lès-Dieuze gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Only answer with the standard German version:,pfl
295,1762,Belles-Forêts ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Sarrebourg im Arrondissement Sarrebourg. De Maire vun Belles-Forêts isch de Thierry Duval. Belles-Forêts gheat zum Kommunalvaband Sarrebourg Moselle Sud. De draditionell Dialekt (Patois) vun Belles-Forêts gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: VIAF: 241905157,454,Translate the following German dialect text into standard German: 'Belles-Forêts ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Sarrebourg im Arrondissement Sarrebourg. De Maire vun Belles-Forêts isch de Thierry Duval. Belles-Forêts gheat zum Kommunalvaband Sarrebourg Moselle Sud. De draditionell Dialekt (Patois) vun Belles-Forêts gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: VIAF: 241905157'. Only answer with the standard German version:,pfl
296,1992,"Haute-Kontz (lothr. Uewer-Konz, daitsch Oberkontz) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Bouzonville im Arrondissement Thionville. D Maire vun Haute-Kontz isch d Marie-Josée Thill. Haute-Kontz gheat zum Kommunalvaband Bouzonvillois-Trois Frontières. De lothringisch Dialekt vun Haute-Kontz gheat zum Moselfränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)",468,"Translate the following German dialect text into standard German: 'Haute-Kontz (lothr. Uewer-Konz, daitsch Oberkontz) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Bouzonville im Arrondissement Thionville. D Maire vun Haute-Kontz isch d Marie-Josée Thill. Haute-Kontz gheat zum Kommunalvaband Bouzonvillois-Trois Frontières. De lothringisch Dialekt vun Haute-Kontz gheat zum Moselfränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Only answer with the standard German version:",pfl
297,2418,Wintersbourg (daitsch Wintersburg) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Phalsbourg im Arrondissement Sarrebourg. De Maire vun Wintersbourg isch de Eric Siffermann. Wintersbourg gheat zum Kommunalvaband Pays de Phalsbourg. De lothringisch Dialekt vun Wintersbourg gheat zum Rhaifränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),441,Translate the following German dialect text into standard German: 'Wintersbourg (daitsch Wintersburg) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Phalsbourg im Arrondissement Sarrebourg. De Maire vun Wintersbourg isch de Eric Siffermann. Wintersbourg gheat zum Kommunalvaband Pays de Phalsbourg. De lothringisch Dialekt vun Wintersbourg gheat zum Rhaifränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Only answer with the standard German version:,pfl
298,2757,Äwerbàch isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Waisseburch im Arrondissement Haguenau-Wissembourg. De Maire vun Äwerbàch isch de Pascal Stoltz. Äwerbàch gheat zum Kommunalvaband Plaine du Rhin. De sidfränkisch Dialekt vun Äwerbàch gheat zum Oschtfränkisch (Nordowerdaitsch). (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: GND: 7722108-4 | VIAF: 245276851,473,Translate the following German dialect text into standard German: 'Äwerbàch isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Waisseburch im Arrondissement Haguenau-Wissembourg. De Maire vun Äwerbàch isch de Pascal Stoltz. Äwerbàch gheat zum Kommunalvaband Plaine du Rhin. De sidfränkisch Dialekt vun Äwerbàch gheat zum Oschtfränkisch (Nordowerdaitsch). (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: GND: 7722108-4 | VIAF: 245276851'. Only answer with the standard German version:,pfl
299,2242,Raville (daitsch Rollingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Pays Messin im Arrondissement Metz. De Maire vun Raville isch de Francois Becker. Raville gheat zum Kommunalvaband Haut Chemin-Pays de Pange. De draditionell Dialekt (Patois) vun Raville gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),427,Translate the following German dialect text into standard German: 'Raville (daitsch Rollingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Pays Messin im Arrondissement Metz. De Maire vun Raville isch de Francois Becker. Raville gheat zum Kommunalvaband Haut Chemin-Pays de Pange. De draditionell Dialekt (Patois) vun Raville gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Only answer with the standard German version:,pfl
300,5676,"N Hagioskop is n Glieuwe in middelallerske Säärken. Dät wäd uk Leprafinster naamd. Truch dän Hagioskop kuud mon ap dän Altoar kiekje. Dät wier foar do Ljude, do ounstikkend kroank wieren un buuten blieuwe moasten. Ju Johanniterkapälle in Boukeläsk häd tjo Hagioskope. Durch Fensterspalt dem Herrgott in Bokelesch nah",316,"Translate the following German dialect text into standard German: 'N Hagioskop is n Glieuwe in middelallerske Säärken. Dät wäd uk Leprafinster naamd. Truch dän Hagioskop kuud mon ap dän Altoar kiekje. Dät wier foar do Ljude, do ounstikkend kroank wieren un buuten blieuwe moasten. Ju Johanniterkapälle in Boukeläsk häd tjo Hagioskope. Durch Fensterspalt dem Herrgott in Bokelesch nah'. Only answer with the standard German version:",stq
301,10680,"Een Flot is een eenfach Woater-Foartjuuch sunner Rump, dät uut swimmende Materioalien touhoopesät is. Oafter wäd een Flot bloot fon dän Woaterstroom oundrieuwen. Deelwiese tjoont een Flot deertou, Boomstomme oardend een Doal deel tou brangen. So häd me in fröiere Tied fuul Holt uut dät Binnelound mäd düsse Technik dän Rhien adeel broacht, uumdät dät oun'e Kuste foar'n Skips-Bau bruukt wuude.",394,"Translate the following German dialect text into standard German: 'Een Flot is een eenfach Woater-Foartjuuch sunner Rump, dät uut swimmende Materioalien touhoopesät is. Oafter wäd een Flot bloot fon dän Woaterstroom oundrieuwen. Deelwiese tjoont een Flot deertou, Boomstomme oardend een Doal deel tou brangen. So häd me in fröiere Tied fuul Holt uut dät Binnelound mäd düsse Technik dän Rhien adeel broacht, uumdät dät oun'e Kuste foar'n Skips-Bau bruukt wuude.'. Only answer with the standard German version:",stq
302,9585,"Ne Tragödie of n Truurspil is n Tjooterstuk of Film, wier ju Honnelenge n Skiksoalshoaftigen Ferloop nimt un in't Eende in ju Katastrophe uutgungt. Dät hat nit in älken Faal, dät die Protagonist stäärft, man dät dät foar him, eenerläi wo, läip uutgungt. Oafter mai, fon Hybris (Uurmoud) drieuwen, hie sien Skiksoal äntkuume un moaket dät deer truch noch läpper. Ju ooldste Foarm is ju Griechiske Tragödie, ju bit däälich Ienfloud häd.",434,"Translate the following German dialect text into standard German: 'Ne Tragödie of n Truurspil is n Tjooterstuk of Film, wier ju Honnelenge n Skiksoalshoaftigen Ferloop nimt un in't Eende in ju Katastrophe uutgungt. Dät hat nit in älken Faal, dät die Protagonist stäärft, man dät dät foar him, eenerläi wo, läip uutgungt. Oafter mai, fon Hybris (Uurmoud) drieuwen, hie sien Skiksoal äntkuume un moaket dät deer truch noch läpper. Ju ooldste Foarm is ju Griechiske Tragödie, ju bit däälich Ienfloud häd.'. Only answer with the standard German version:",stq
303,7056,"Alexander Sergejewitsch Puschkin (Rusk: Алекcа́ндр Серге́евич Пу́шкин, wietenskupelke Transliteratsjoon Aleksandr Sergeevič Puškin; bädden ätter dän julioanske Kalänner ap dän 26. Moai, ätter dän gregorioanske Kalänner ap dän 6. Juni 1799 in Moskau; stuurwen ätter dän julioanske Kalänner ap dän 29. Januoar un ätter dän gregorioanske Kalänner ap dän 10. Februoar 1837 in Sänt Päitersbuurich) jält as rusken Nasjonoal-Dichter un Gruundlääser fon ju moudeerne ruske Literatuur.",476,"Translate the following German dialect text into standard German: 'Alexander Sergejewitsch Puschkin (Rusk: Алекcа́ндр Серге́евич Пу́шкин, wietenskupelke Transliteratsjoon Aleksandr Sergeevič Puškin; bädden ätter dän julioanske Kalänner ap dän 26. Moai, ätter dän gregorioanske Kalänner ap dän 6. Juni 1799 in Moskau; stuurwen ätter dän julioanske Kalänner ap dän 29. Januoar un ätter dän gregorioanske Kalänner ap dän 10. Februoar 1837 in Sänt Päitersbuurich) jält as rusken Nasjonoal-Dichter un Gruundlääser fon ju moudeerne ruske Literatuur.'. Only answer with the standard German version:",stq
